jobid,exename,numnodes,numcpus,numtasks,executiontime,start,end,power,memory,appname,taskspercpu,taskspernode,user
2515,pw.x,1,272,1,779,2020-12-01T09:18:26,2020-12-01T09:31:25,255.768,26575600,pw,0.003676471,1,user_102
2516,pw.x,1,272,1,769,2020-12-01T09:18:26,2020-12-01T09:31:15,251.97,26335900,pw,0.003676471,1,user_102
2517,pw.x,1,272,1,775,2020-12-01T09:18:27,2020-12-01T09:31:22,260.363,26484000,pw,0.003676471,1,user_102
2518,pw.x,1,272,1,773,2020-12-01T09:18:27,2020-12-01T09:31:20,256.403,26172500,pw,0.003676471,1,user_102
2519,pw.x,1,272,1,780,2020-12-01T09:18:27,2020-12-01T09:31:27,264.277,26126300,pw,0.003676471,1,user_102
2520,pw.x,1,272,1,775,2020-12-01T09:18:27,2020-12-01T09:31:22,254.286,27890900,pw,0.003676471,1,user_102
2521,pw.x,1,272,1,1811,2020-12-01T09:18:27,2020-12-01T09:48:38,265.274,45770200,pw,0.003676471,1,user_102
2522,pw.x,1,272,1,1804,2020-12-01T09:18:27,2020-12-01T09:48:31,277.104,45889200,pw,0.003676471,1,user_102
2523,pw.x,1,272,1,1806,2020-12-01T09:18:27,2020-12-01T09:48:33,249.211,47160300,pw,0.003676471,1,user_102
2524,pw.x,1,272,1,1819,2020-12-01T09:18:27,2020-12-01T09:48:46,257.477,45714200,pw,0.003676471,1,user_102
2525,pw.x,1,272,1,1791,2020-12-01T09:18:27,2020-12-01T09:48:18,270.019,45643300,pw,0.003676471,1,user_102
2526,pw.x,1,272,1,1814,2020-12-01T09:18:27,2020-12-01T09:48:41,278.789,45574700,pw,0.003676471,1,user_102
2527,pw.x,1,272,1,1751,2020-12-01T09:18:27,2020-12-01T09:47:38,266.344,45414800,pw,0.003676471,1,user_102
2528,pw.x,1,272,1,1809,2020-12-01T09:18:27,2020-12-01T09:48:36,271.111,45765300,pw,0.003676471,1,user_102
2529,pw.x,1,272,1,1811,2020-12-01T09:18:27,2020-12-01T09:48:38,247.481,45481000,pw,0.003676471,1,user_102
2530,pw.x,1,272,1,1811,2020-12-01T09:18:27,2020-12-01T09:48:38,261.629,45540700,pw,0.003676471,1,user_102
2531,pw.x,1,272,1,2506,2020-12-01T09:18:27,2020-12-01T10:00:13,257.59,58134800,pw,0.003676471,1,user_102
2532,pw.x,1,272,1,2721,2020-12-01T09:18:27,2020-12-01T10:03:48,276.539,57305800,pw,0.003676471,1,user_102
2533,pw.x,1,272,1,2474,2020-12-01T09:18:27,2020-12-01T09:59:41,264.805,58169500,pw,0.003676471,1,user_102
2534,pw.x,1,272,1,2461,2020-12-01T09:18:27,2020-12-01T09:59:28,274.962,58291300,pw,0.003676471,1,user_102
2535,pw.x,1,272,1,2522,2020-12-01T11:21:44,2020-12-01T12:03:46,267.872,58262500,pw,0.003676471,1,user_102
2536,pw.x,1,272,1,2471,2020-12-01T11:21:44,2020-12-01T12:02:55,255.492,58468600,pw,0.003676471,1,user_102
2537,pw.x,1,272,1,2548,2020-12-01T11:24:03,2020-12-01T12:06:31,263.61,58350400,pw,0.003676471,1,user_102
2538,pw.x,1,272,1,2598,2020-12-01T11:24:03,2020-12-01T12:07:21,270.192,57251800,pw,0.003676471,1,user_102
2539,pw.x,1,272,1,2460,2020-12-01T11:24:03,2020-12-01T12:05:03,259.83,58532300,pw,0.003676471,1,user_102
2540,pw.x,1,272,1,2630,2020-12-01T11:26:18,2020-12-01T12:10:08,262.084,57239000,pw,0.003676471,1,user_102
2541,pw.x,1,272,1,15966,2020-12-01T13:44:26,2020-12-01T18:10:32,241.278,40260600,pw,0.003676471,1,user_102
2542,pw.x,1,272,1,24862,2020-12-01T14:06:17,2020-12-01T21:00:39,231.022,39405100,pw,0.003676471,1,user_102
2543,pw.x,1,272,1,611,2020-12-01T16:36:19,2020-12-01T16:46:30,238.553,22231700,pw,0.003676471,1,user_102
2544,pw.x,1,272,1,16184,2020-12-01T19:46:18,2020-12-02T00:16:02,253.386,38906700,pw,0.003676471,1,user_102
2545,pw.x,1,272,1,16016,2020-12-01T19:46:18,2020-12-02T00:13:14,251.055,38588900,pw,0.003676471,1,user_102
2546,pw.x,2,544,2,2535,2020-12-01T20:56:22,2020-12-01T21:38:37,253.549,47585400,pw,0.003676471,1,user_102
2547,pw.x,2,544,2,3432,2020-12-01T20:56:22,2020-12-01T21:53:34,224.32,47025700,pw,0.003676471,1,user_102
2548,pw.x,2,544,2,2526,2020-12-02T03:06:37,2020-12-02T03:48:43,250.627,46540400,pw,0.003676471,1,user_102
2549,pw.x,2,544,2,2631,2020-12-02T03:06:37,2020-12-02T03:50:28,237.627,46483800,pw,0.003676471,1,user_102
2550,pw.x,2,544,2,2583,2020-12-02T03:20:42,2020-12-02T04:03:45,238.523,47301100,pw,0.003676471,1,user_102
2551,pw.x,2,544,2,2624,2020-12-02T03:20:42,2020-12-02T04:04:26,239.395,48081100,pw,0.003676471,1,user_102
2552,pw.x,2,544,2,2561,2020-12-02T03:21:24,2020-12-02T04:04:05,236.487,46657100,pw,0.003676471,1,user_102
2553,pw.x,2,544,2,2561,2020-12-02T03:21:24,2020-12-02T04:04:05,237.014,46527200,pw,0.003676471,1,user_102
2554,pw.x,2,544,2,2640,2020-12-02T03:21:24,2020-12-02T04:05:24,237.578,46437300,pw,0.003676471,1,user_102
2555,pw.x,2,544,2,2505,2020-12-02T03:21:24,2020-12-02T04:03:09,243.833,47155600,pw,0.003676471,1,user_102
2556,pw.x,1,272,1,683,2020-12-02T03:26:29,2020-12-02T03:37:52,251.385,25627700,pw,0.003676471,1,user_102
2557,pw.x,1,272,1,50796,2020-12-03T07:30:37,2020-12-03T21:37:13,262.044,56975400,pw,0.003676471,1,user_102
2558,pw.x,1,272,1,48901,2020-12-03T07:30:37,2020-12-03T21:05:38,257.115,56706800,pw,0.003676471,1,user_102
2559,pw.x,1,272,1,1539,2020-12-03T09:55:00,2020-12-03T10:20:39,256.499,40087100,pw,0.003676471,1,user_102
2560,pw.x,1,272,1,836,2020-12-03T09:55:00,2020-12-03T10:08:56,257.413,26053300,pw,0.003676471,1,user_102
2561,pw.x,1,272,1,2565,2020-12-03T10:08:02,2020-12-03T10:50:47,269.397,54262500,pw,0.003676471,1,user_102
2562,pw.x,1,272,1,3385,2020-12-03T10:08:02,2020-12-03T11:04:27,259,70454300,pw,0.003676471,1,user_102
2563,pw.x,2,544,2,3186,2020-12-03T10:08:02,2020-12-03T11:01:08,245.677,52918000,pw,0.003676471,1,user_102
2564,pw.x,1,272,1,945,2020-12-03T11:19:13,2020-12-03T11:34:58,268.511,29473300,pw,0.003676471,1,user_102
2565,pw.x,1,272,1,1002,2020-12-03T11:19:13,2020-12-03T11:35:55,250.599,31520400,pw,0.003676471,1,user_102
2566,pw.x,1,272,1,1129,2020-12-03T11:19:13,2020-12-03T11:38:02,263.195,34043200,pw,0.003676471,1,user_102
2567,pw.x,1,272,1,1444,2020-12-03T11:19:13,2020-12-03T11:43:17,271.338,37253000,pw,0.003676471,1,user_102
2568,pw.x,1,272,1,59547,2020-12-04T18:40:32,2020-12-05T11:12:59,266.075,57074400,pw,0.003676471,1,user_102
2569,pw.x,1,272,1,52961,2020-12-04T18:40:32,2020-12-05T09:23:13,269.396,56551600,pw,0.003676471,1,user_102
2570,pw.x,1,272,1,47925,2020-12-05T09:00:15,2020-12-05T22:19:00,253.487,56909800,pw,0.003676471,1,user_102
2571,pw.x,2,544,2,1831,2020-11-30T07:17:19,2020-11-30T07:47:50,254.585,25763400,pw,0.003676471,1,user_103
2572,pw.x,2,544,2,3356,2020-11-30T07:18:56,2020-11-30T08:14:52,253.36,26959000,pw,0.003676471,1,user_103
2573,pw.x,2,544,2,2125,2020-11-30T07:20:03,2020-11-30T07:55:28,257.237,25206100,pw,0.003676471,1,user_103
2574,pw.x,2,544,2,1536,2020-11-30T07:25:09,2020-11-30T07:50:45,251.079,25105000,pw,0.003676471,1,user_103
2575,pw.x,2,544,2,2636,2020-11-30T07:28:47,2020-11-30T08:12:43,248.119,26684400,pw,0.003676471,1,user_103
2576,pw.x,2,544,2,1680,2020-11-30T07:39:46,2020-11-30T08:07:46,251.645,25012900,pw,0.003676471,1,user_103
2577,pw.x,2,544,2,1641,2020-11-30T07:45:07,2020-11-30T08:12:28,250.845,25201600,pw,0.003676471,1,user_103
2578,pw.x,2,544,2,1449,2020-11-30T07:45:10,2020-11-30T08:09:19,252.313,25234900,pw,0.003676471,1,user_103
2579,pw.x,2,544,2,1623,2020-11-30T07:49:24,2020-11-30T08:16:27,256.438,25188400,pw,0.003676471,1,user_103
2580,pw.x,2,544,2,3239,2020-11-30T07:52:30,2020-11-30T08:46:29,252.753,26591000,pw,0.003676471,1,user_103
2581,pw.x,2,544,2,1562,2020-11-30T08:03:43,2020-11-30T08:29:45,247.863,24515500,pw,0.003676471,1,user_103
2582,pw.x,2,544,2,1882,2020-11-30T08:11:56,2020-11-30T08:43:18,245.756,25288000,pw,0.003676471,1,user_103
2583,pw.x,2,544,2,3246,2020-11-30T08:11:57,2020-11-30T09:06:03,252.701,26470600,pw,0.003676471,1,user_103
2584,pw.x,2,544,2,1564,2020-11-30T08:12:25,2020-11-30T08:38:29,244.18,25214700,pw,0.003676471,1,user_103
2585,pw.x,2,544,2,1919,2020-11-30T08:12:25,2020-11-30T08:44:24,255.985,25483000,pw,0.003676471,1,user_103
2586,pw.x,2,544,2,2230,2020-11-30T08:12:25,2020-11-30T08:49:35,259.098,25657900,pw,0.003676471,1,user_103
2587,pw.x,2,544,2,2191,2020-11-30T08:12:25,2020-11-30T08:48:56,258.876,25554000,pw,0.003676471,1,user_103
2588,pw.x,2,544,2,1599,2020-11-30T08:14:08,2020-11-30T08:40:47,255.066,25099800,pw,0.003676471,1,user_103
2589,pw.x,2,544,2,2569,2020-11-30T08:15:24,2020-11-30T08:58:13,249.273,26287400,pw,0.003676471,1,user_103
2590,pw.x,2,544,2,1969,2020-11-30T08:15:53,2020-11-30T08:48:42,252.895,25360600,pw,0.003676471,1,user_103
2591,pw.x,2,544,2,1512,2020-11-30T08:15:53,2020-11-30T08:41:05,255.813,25099200,pw,0.003676471,1,user_103
2592,pw.x,2,544,2,2147,2020-11-30T08:15:53,2020-11-30T08:51:40,255.97,25461400,pw,0.003676471,1,user_103
2593,pw.x,2,544,2,3096,2020-11-30T08:17:35,2020-11-30T09:09:11,253.958,26666600,pw,0.003676471,1,user_103
2594,pw.x,2,544,2,1912,2020-11-30T08:17:35,2020-11-30T08:49:27,256.684,25492300,pw,0.003676471,1,user_103
2595,pw.x,2,544,2,1764,2020-11-30T08:20:24,2020-11-30T08:49:48,258.252,25111000,pw,0.003676471,1,user_103
2596,pw.x,2,544,2,1748,2020-11-30T08:20:24,2020-11-30T08:49:32,252.522,25531000,pw,0.003676471,1,user_103
2597,pw.x,2,544,2,1868,2020-11-30T08:20:50,2020-11-30T08:51:58,251.445,25394400,pw,0.003676471,1,user_103
2598,pw.x,2,544,2,2011,2020-11-30T08:20:50,2020-11-30T08:54:21,250.416,25566200,pw,0.003676471,1,user_103
2599,pw.x,2,544,2,1690,2020-11-30T08:20:50,2020-11-30T08:49:00,252.139,25152800,pw,0.003676471,1,user_103
2600,pw.x,2,544,2,2551,2020-11-30T08:20:50,2020-11-30T09:03:21,254.844,26399900,pw,0.003676471,1,user_103
2601,pw.x,2,544,2,1738,2020-11-30T08:20:50,2020-11-30T08:49:48,252.009,25324900,pw,0.003676471,1,user_103
2602,pw.x,2,544,2,1673,2020-11-30T08:20:50,2020-11-30T08:48:43,243.268,25267900,pw,0.003676471,1,user_103
2603,pw.x,2,544,2,1310,2020-11-30T08:20:50,2020-11-30T08:42:40,250.075,24700100,pw,0.003676471,1,user_103
2604,pw.x,2,544,2,2061,2020-11-30T08:20:50,2020-11-30T08:55:11,250.882,25544900,pw,0.003676471,1,user_103
2605,pw.x,2,544,2,2660,2020-11-30T08:20:50,2020-11-30T09:05:10,250.887,26335800,pw,0.003676471,1,user_103
2606,pw.x,2,544,2,1873,2020-11-30T08:20:50,2020-11-30T08:52:03,243.434,25356400,pw,0.003676471,1,user_103
2607,pw.x,2,544,2,1516,2020-11-30T08:20:50,2020-11-30T08:46:06,260.163,25122800,pw,0.003676471,1,user_103
2608,pw.x,2,544,2,1745,2020-11-30T08:20:50,2020-11-30T08:49:55,251.891,25311200,pw,0.003676471,1,user_103
2609,pw.x,2,544,2,1905,2020-11-30T08:20:50,2020-11-30T08:52:35,261.393,25297400,pw,0.003676471,1,user_103
2610,pw.x,2,544,2,1929,2020-11-30T08:20:50,2020-11-30T08:52:59,253.108,25403900,pw,0.003676471,1,user_103
2611,pw.x,2,544,2,2476,2020-11-30T08:22:30,2020-11-30T09:03:46,260.292,26126000,pw,0.003676471,1,user_103
2612,pw.x,2,544,2,2126,2020-11-30T08:22:30,2020-11-30T08:57:56,246.457,25320200,pw,0.003676471,1,user_103
2613,pw.x,2,544,2,1768,2020-11-30T08:22:30,2020-11-30T08:51:58,252.657,25434600,pw,0.003676471,1,user_103
2614,pw.x,2,544,2,1750,2020-11-30T08:22:30,2020-11-30T08:51:40,251.971,25174900,pw,0.003676471,1,user_103
2615,pw.x,2,544,2,1454,2020-11-30T08:22:30,2020-11-30T08:46:44,255.148,24788500,pw,0.003676471,1,user_103
2616,pw.x,2,544,2,1981,2020-11-30T08:22:30,2020-11-30T08:55:31,251.685,25476100,pw,0.003676471,1,user_103
2617,pw.x,2,544,2,1861,2020-11-30T08:22:30,2020-11-30T08:53:31,243.472,24923100,pw,0.003676471,1,user_103
2618,pw.x,2,544,2,2039,2020-11-30T08:22:30,2020-11-30T08:56:29,253.7,25330100,pw,0.003676471,1,user_103
2619,pw.x,2,544,2,2536,2020-11-30T08:22:30,2020-11-30T09:04:46,254.009,25794800,pw,0.003676471,1,user_103
2620,pw.x,2,544,2,2032,2020-11-30T08:24:06,2020-11-30T08:57:58,257.753,26204800,pw,0.003676471,1,user_103
2621,pw.x,2,544,2,3439,2020-11-30T08:25:19,2020-11-30T09:22:38,247.096,26298200,pw,0.003676471,1,user_103
2622,pw.x,2,544,2,1575,2020-11-30T08:27:14,2020-11-30T08:53:29,252.127,25186800,pw,0.003676471,1,user_103
2623,pw.x,2,544,2,1891,2020-11-30T08:27:14,2020-11-30T08:58:45,243.886,25379600,pw,0.003676471,1,user_103
2624,pw.x,2,544,2,2328,2020-11-30T08:31:51,2020-11-30T09:10:39,247.598,25458400,pw,0.003676471,1,user_103
2625,pw.x,2,544,2,2040,2020-11-30T08:34:02,2020-11-30T09:08:02,245.992,25450700,pw,0.003676471,1,user_103
2626,pw.x,2,544,2,1759,2020-11-30T08:34:02,2020-11-30T09:03:21,252.042,25556800,pw,0.003676471,1,user_103
2627,pw.x,2,544,2,1910,2020-11-30T08:35:44,2020-11-30T09:07:34,242.078,25365100,pw,0.003676471,1,user_103
2628,pw.x,2,544,2,1741,2020-11-30T08:35:44,2020-11-30T09:04:45,249.44,25097900,pw,0.003676471,1,user_103
2629,pw.x,2,544,2,2095,2020-11-30T08:40:34,2020-11-30T09:15:29,253.08,25616800,pw,0.003676471,1,user_103
2630,pw.x,2,544,2,1985,2020-11-30T08:42:21,2020-11-30T09:15:26,255.484,25267700,pw,0.003676471,1,user_103
2631,pw.x,2,544,2,1928,2020-11-30T08:42:49,2020-11-30T09:14:57,253.492,25226200,pw,0.003676471,1,user_103
2632,pw.x,2,544,2,2064,2020-11-30T08:44:40,2020-11-30T09:19:04,254.858,25603500,pw,0.003676471,1,user_103
2633,pw.x,2,544,2,2426,2020-11-30T08:44:40,2020-11-30T09:25:06,255.048,25991600,pw,0.003676471,1,user_103
2634,pw.x,2,544,2,1621,2020-11-30T08:44:40,2020-11-30T09:11:41,255.153,24907500,pw,0.003676471,1,user_103
2635,pw.x,2,544,2,2232,2020-11-30T08:46:32,2020-11-30T09:23:44,251.896,25624600,pw,0.003676471,1,user_103
2636,pw.x,2,544,2,3360,2020-11-30T08:46:32,2020-11-30T09:42:32,250.953,26916500,pw,0.003676471,1,user_103
2637,pw.x,2,544,2,1608,2020-11-30T08:46:32,2020-11-30T09:13:20,239.921,25078600,pw,0.003676471,1,user_103
2638,pw.x,2,544,2,1564,2020-11-30T08:46:32,2020-11-30T09:12:36,248.446,25204200,pw,0.003676471,1,user_103
2639,pw.x,2,544,2,1857,2020-11-30T08:46:32,2020-11-30T09:17:29,250.801,25228200,pw,0.003676471,1,user_103
2640,pw.x,2,544,2,2814,2020-11-30T08:46:32,2020-11-30T09:33:26,251.8,26509300,pw,0.003676471,1,user_103
2641,pw.x,2,544,2,1828,2020-11-30T08:46:32,2020-11-30T09:17:00,249.523,26104200,pw,0.003676471,1,user_103
2642,pw.x,2,544,2,1678,2020-11-30T08:46:32,2020-11-30T09:14:30,248.426,25347200,pw,0.003676471,1,user_103
2643,pw.x,2,544,2,1583,2020-11-30T08:46:32,2020-11-30T09:12:55,248.904,25692200,pw,0.003676471,1,user_103
2644,pw.x,2,544,2,1930,2020-11-30T08:46:32,2020-11-30T09:18:42,252.183,25504500,pw,0.003676471,1,user_103
2645,pw.x,2,544,2,2631,2020-11-30T08:46:32,2020-11-30T09:30:23,247.51,26102700,pw,0.003676471,1,user_103
2646,pw.x,2,544,2,1902,2020-11-30T08:46:32,2020-11-30T09:18:14,250.075,25547000,pw,0.003676471,1,user_103
2647,pw.x,2,544,2,3299,2020-11-30T08:46:32,2020-11-30T09:41:31,249.434,26308600,pw,0.003676471,1,user_103
2648,pw.x,2,544,2,1867,2020-11-30T08:46:32,2020-11-30T09:17:39,253.353,25319600,pw,0.003676471,1,user_103
2649,pw.x,2,544,2,3253,2020-11-30T08:46:32,2020-11-30T09:40:45,244.681,26801500,pw,0.003676471,1,user_103
2650,pw.x,2,544,2,1867,2020-11-30T08:46:32,2020-11-30T09:17:39,247.321,25761000,pw,0.003676471,1,user_103
2651,pw.x,2,544,2,1961,2020-11-30T08:48:22,2020-11-30T09:21:03,256.452,25514700,pw,0.003676471,1,user_103
2652,pw.x,2,544,2,2546,2020-11-30T08:48:22,2020-11-30T09:30:48,253.582,25648600,pw,0.003676471,1,user_103
2653,pw.x,2,544,2,1800,2020-11-30T08:50:20,2020-11-30T09:20:20,250.591,25385500,pw,0.003676471,1,user_103
2654,pw.x,2,544,2,2911,2020-11-30T08:50:20,2020-11-30T09:38:51,249.893,25812300,pw,0.003676471,1,user_103
2655,pw.x,2,544,2,1710,2020-11-30T08:52:19,2020-11-30T09:20:49,254.985,25057300,pw,0.003676471,1,user_103
2656,pw.x,2,544,2,3317,2020-11-30T08:52:19,2020-11-30T09:47:36,254.967,26866100,pw,0.003676471,1,user_103
2657,pw.x,2,544,2,2245,2020-11-30T08:52:19,2020-11-30T09:29:44,250.082,25322300,pw,0.003676471,1,user_103
2658,pw.x,2,544,2,2131,2020-11-30T08:52:19,2020-11-30T09:27:50,252.789,25544200,pw,0.003676471,1,user_103
2659,pw.x,2,544,2,2540,2020-11-30T08:52:19,2020-11-30T09:34:39,252.254,26120000,pw,0.003676471,1,user_103
2660,pw.x,2,544,2,2062,2020-11-30T08:52:19,2020-11-30T09:26:41,251.239,25308500,pw,0.003676471,1,user_103
2661,pw.x,2,544,2,1773,2020-11-30T08:52:19,2020-11-30T09:21:52,250.002,24896000,pw,0.003676471,1,user_103
2662,pw.x,2,544,2,1972,2020-11-30T08:52:19,2020-11-30T09:25:11,246.595,24899400,pw,0.003676471,1,user_103
2663,pw.x,2,544,2,2467,2020-11-30T08:52:19,2020-11-30T09:33:26,255.899,26255300,pw,0.003676471,1,user_103
2664,pw.x,2,544,2,1613,2020-11-30T08:52:19,2020-11-30T09:19:12,258.273,24943900,pw,0.003676471,1,user_103
2665,pw.x,2,544,2,1858,2020-11-30T08:52:19,2020-11-30T09:23:17,253.808,25281700,pw,0.003676471,1,user_103
2666,pw.x,2,544,2,2069,2020-11-30T08:52:19,2020-11-30T09:26:48,257.234,26123700,pw,0.003676471,1,user_103
2667,pw.x,2,544,2,1683,2020-11-30T08:52:19,2020-11-30T09:20:22,254.704,25112000,pw,0.003676471,1,user_103
2668,pw.x,2,544,2,1872,2020-11-30T08:52:19,2020-11-30T09:23:31,246.359,25258700,pw,0.003676471,1,user_103
2669,pw.x,2,544,2,2770,2020-11-30T08:52:19,2020-11-30T09:38:29,257.834,26237400,pw,0.003676471,1,user_103
2670,pw.x,2,544,2,2162,2020-11-30T08:52:19,2020-11-30T09:28:21,249.109,25313200,pw,0.003676471,1,user_103
2671,pw.x,2,544,2,1757,2020-11-30T08:52:19,2020-11-30T09:21:36,249.294,25230900,pw,0.003676471,1,user_103
2672,pw.x,2,544,2,1847,2020-11-30T08:55:46,2020-11-30T09:26:33,250.041,26234500,pw,0.003676471,1,user_103
2673,pw.x,2,544,2,1937,2020-11-30T08:55:46,2020-11-30T09:28:03,249.679,25421300,pw,0.003676471,1,user_103
2674,pw.x,2,544,2,1640,2020-11-30T08:58:10,2020-11-30T09:25:30,246.02,25741300,pw,0.003676471,1,user_103
2675,pw.x,2,544,2,1574,2020-11-30T08:58:11,2020-11-30T09:24:25,251.253,24804100,pw,0.003676471,1,user_103
2676,pw.x,2,544,2,1688,2020-11-30T08:58:11,2020-11-30T09:26:19,245.161,24838000,pw,0.003676471,1,user_103
2677,pw.x,2,544,2,1911,2020-11-30T09:00:10,2020-11-30T09:32:01,248.713,25791800,pw,0.003676471,1,user_103
2678,pw.x,2,544,2,1685,2020-11-30T09:02:13,2020-11-30T09:30:18,246.564,25214800,pw,0.003676471,1,user_103
2679,pw.x,2,544,2,1925,2020-11-30T09:05:31,2020-11-30T09:37:36,247.608,25528000,pw,0.003676471,1,user_103
2680,pw.x,2,544,2,1768,2020-11-30T09:05:31,2020-11-30T09:34:59,251.497,25061100,pw,0.003676471,1,user_103
2681,pw.x,2,544,2,1822,2020-11-30T09:06:00,2020-11-30T09:36:22,253.758,25422300,pw,0.003676471,1,user_103
2682,pw.x,2,544,2,2067,2020-11-30T09:06:00,2020-11-30T09:40:27,256.008,25474900,pw,0.003676471,1,user_103
2683,pw.x,2,544,2,1920,2020-11-30T09:11:58,2020-11-30T09:43:58,249.504,25550200,pw,0.003676471,1,user_103
2684,pw.x,2,544,2,1635,2020-11-30T09:11:58,2020-11-30T09:39:13,255.943,25052000,pw,0.003676471,1,user_103
2685,pw.x,2,544,2,1885,2020-11-30T09:13:55,2020-11-30T09:45:20,256.206,25157600,pw,0.003676471,1,user_103
2686,pw.x,2,544,2,1417,2020-11-30T09:15:30,2020-11-30T09:39:07,251.307,24790000,pw,0.003676471,1,user_103
2687,pw.x,2,544,2,1995,2020-11-30T09:25:30,2020-11-30T09:58:45,254.822,25380400,pw,0.003676471,1,user_103
2688,pw.x,2,544,2,1809,2020-11-30T09:26:03,2020-11-30T09:56:12,248.483,25347300,pw,0.003676471,1,user_103
2689,pw.x,2,544,2,1871,2020-11-30T09:26:03,2020-11-30T09:57:14,251.809,24814000,pw,0.003676471,1,user_103
2690,pw.x,2,544,2,1743,2020-11-30T09:29:37,2020-11-30T09:58:40,247.304,25237100,pw,0.003676471,1,user_103
2691,pw.x,2,544,2,2091,2020-11-30T09:35:35,2020-11-30T10:10:26,244.903,26189200,pw,0.003676471,1,user_103
2692,pw.x,2,544,2,1542,2020-11-30T09:35:36,2020-11-30T10:01:18,247.702,25348300,pw,0.003676471,1,user_103
2693,pw.x,2,544,2,1745,2020-11-30T09:36:05,2020-11-30T10:05:10,247.073,25059400,pw,0.003676471,1,user_103
2694,pw.x,2,544,2,1826,2020-11-30T09:36:05,2020-11-30T10:06:31,251.535,25328800,pw,0.003676471,1,user_103
2695,pw.x,2,544,2,1602,2020-11-30T09:36:05,2020-11-30T10:02:47,242.738,25057600,pw,0.003676471,1,user_103
2696,pw.x,2,544,2,1867,2020-11-30T09:36:05,2020-11-30T10:07:12,257.596,25394700,pw,0.003676471,1,user_103
2697,pw.x,2,544,2,2560,2020-11-30T09:36:05,2020-11-30T10:18:45,256.652,26402100,pw,0.003676471,1,user_103
2698,pw.x,2,544,2,2542,2020-11-30T09:36:05,2020-11-30T10:18:27,250.62,26327500,pw,0.003676471,1,user_103
2699,pw.x,2,544,2,2069,2020-11-30T09:36:05,2020-11-30T10:10:34,256.029,26284600,pw,0.003676471,1,user_103
2700,pw.x,2,544,2,1919,2020-11-30T09:36:05,2020-11-30T10:08:04,243.024,25330000,pw,0.003676471,1,user_103
2701,pw.x,2,544,2,1966,2020-11-30T09:36:05,2020-11-30T10:08:51,252.817,25461400,pw,0.003676471,1,user_103
2702,pw.x,2,544,2,1412,2020-11-30T09:36:05,2020-11-30T09:59:37,250.562,24539100,pw,0.003676471,1,user_103
2703,pw.x,2,544,2,1813,2020-11-30T09:36:05,2020-11-30T10:06:18,247.464,25238900,pw,0.003676471,1,user_103
2704,pw.x,2,544,2,1746,2020-11-30T09:36:05,2020-11-30T10:05:11,252.069,25236800,pw,0.003676471,1,user_103
2705,pw.x,2,544,2,1912,2020-11-30T09:36:05,2020-11-30T10:07:57,256.297,25484800,pw,0.003676471,1,user_103
2706,pw.x,2,544,2,2099,2020-11-30T09:36:05,2020-11-30T10:11:04,248.801,25408200,pw,0.003676471,1,user_103
2707,pw.x,2,544,2,2335,2020-11-30T09:36:05,2020-11-30T10:15:00,248.425,26196000,pw,0.003676471,1,user_103
2708,pw.x,2,544,2,1705,2020-11-30T09:36:05,2020-11-30T10:04:30,251.218,25065900,pw,0.003676471,1,user_103
2709,pw.x,2,544,2,1803,2020-11-30T09:36:05,2020-11-30T10:06:08,254.772,25281400,pw,0.003676471,1,user_103
2710,pw.x,2,544,2,2104,2020-11-30T09:36:05,2020-11-30T10:11:09,245.472,26785300,pw,0.003676471,1,user_103
2711,pw.x,2,544,2,1880,2020-11-30T09:36:05,2020-11-30T10:07:25,247.847,24994800,pw,0.003676471,1,user_103
2712,pw.x,2,544,2,1628,2020-11-30T09:36:05,2020-11-30T10:03:13,247.65,25077200,pw,0.003676471,1,user_103
2713,pw.x,2,544,2,1867,2020-11-30T09:36:05,2020-11-30T10:07:12,247.558,25179900,pw,0.003676471,1,user_103
2714,pw.x,2,544,2,2330,2020-11-30T09:36:05,2020-11-30T10:14:55,249.655,25619200,pw,0.003676471,1,user_103
2715,pw.x,2,544,2,1968,2020-11-30T09:36:05,2020-11-30T10:08:53,245.997,25952100,pw,0.003676471,1,user_103
2716,pw.x,2,544,2,2115,2020-11-30T09:36:05,2020-11-30T10:11:20,253.879,25420200,pw,0.003676471,1,user_103
2717,pw.x,2,544,2,1764,2020-11-30T09:36:05,2020-11-30T10:05:29,248.158,25592200,pw,0.003676471,1,user_103
2718,pw.x,2,544,2,2390,2020-11-30T09:36:05,2020-11-30T10:15:55,255.24,25963400,pw,0.003676471,1,user_103
2719,pw.x,2,544,2,1934,2020-11-30T09:36:05,2020-11-30T10:08:19,254.722,25245500,pw,0.003676471,1,user_103
2720,pw.x,2,544,2,1778,2020-11-30T09:36:05,2020-11-30T10:05:43,254.347,24950100,pw,0.003676471,1,user_103
2721,pw.x,2,544,2,3425,2020-11-30T09:36:05,2020-11-30T10:33:10,250.19,26152800,pw,0.003676471,1,user_103
2722,pw.x,2,544,2,3352,2020-11-30T09:36:05,2020-11-30T10:31:57,247.705,27387000,pw,0.003676471,1,user_103
2723,pw.x,2,544,2,2018,2020-11-30T09:36:05,2020-11-30T10:09:43,254.291,25844000,pw,0.003676471,1,user_103
2724,pw.x,2,544,2,1859,2020-11-30T09:36:05,2020-11-30T10:07:04,250.94,25254700,pw,0.003676471,1,user_103
2725,pw.x,2,544,2,3579,2020-11-30T09:36:05,2020-11-30T10:35:44,247.93,26796100,pw,0.003676471,1,user_103
